Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Rogue,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_05_LegenDary,,
